摩,24036,8
弓,24015,2
熊,23978,8
刊,23977,5
努,23940,4
冗,23912,8
域,23904,6
踊,23885,8
凄,23841,8
魅,23832,8
裸,23757,8
豪,23749,8
昇,23737,8
訴,23691,8
乾,23688,8
旧,23681,5
銭,23650,5
跳,23564,8
塚,23511,8
滑,23487,8
紹,23443,8
齢,23406,8
嫁,23351,8
督,23289,8
則,23222,5
律,23174,6
仁,23153,6
喉,23152,8
祝,23149,4
旗,23123,4
干,23099,6
虎,23095,8
湖,23094,3
浪,23093,8
透,23070,8
豆,23065,3
鶴,23039,8
叔,23029,8
倍,22961,3
誤,22954,6
徹,22900,8
邸,22868,8
丘,22809,8
氷,22799,3
賞,22761,4
覆,22744,8
亭,22743,8
梅,22665,4
猛,22658,8
軒,22614,8
企,22609,8
卒,22598,4
拾,22460,3
審,22423,8
延,22423,6
侍,22390,8
往,22299,5
偶,22295,8
牧,22283,4
創,22219,6
勉,22210,3
暇,22174,8
頑,22138,8
垣,22099,8
添,22069,8
塔,22031,8
葬,22029,8
蛇,21871,8
蹴,21846,8
羅,21839,8
柔,21786,8
歓,21652,8
刃,21630,8
徴,21627,8
標,21624,4
懸,21605,8
焦,21542,8
慌,21528,8
姓,21500,8
貫,21331,8
躍,21323,8
棚,21314,8
液,21264,5
俊,21264,8
嘆,21254,8
匹,21195,8
誇,21186,8
掘,21154,8
茂,21113,8
抵,21071,8
垂,20981,6
菊,20953,8
閣,20869,6
荘,20855,8
揚,20768,8
環,20759,8
詳,20721,8
愚,20701,8
涼,20678,8
紫,20666,8
複,20663,5
双,20638,8
趣,20592,8
秒,20577,3
咲,20502,8
携,20489,8
撮,20483,8
戒,20450,8
季,20398,4
著,20372,6
損,20345,5
綱,20321,8
援,20317,8
漢,20234,3
仙,20221,8
潮,20148,6
寸,20143,6
斜,20057,8
偵,20020,8
拭,19978,8
酷,19963,8
畑,19963,3
械,19900,4
阪,19828,8
皿,19817,3
啓,19786,8
塗,19769,8
唯,19759,8
縮,19756,6
堀,19750,8
忙,19716,8
幹,19697,5
唐,19667,8
沼,19661,8
寂,19654,8
