搬,143
芽,351
芋,212
醸,54
氾,24
濯,368
坑,113
雌,172
磁,247
墾,9
汎,6
髄,204
羞,128
虞,21
腎,152
蔽,193
幣,289
滋,231
弊,78
爪,757
遡,66
猶,148
丹,816
虐,420
瓦,491
凹,106
凸,47
